# Near Earth Asteroid data queried from http://ssd.jpl.nasa.gov/sbdb_query.cgi
# These are the first 1000 NEO Asteroids, numbered and unnumbered.
#name,a,e,i,om,w,q,ad,per_y,data_arc,condition_code,n_obs_used,n_del_obs_used,n_dop_obs_used,H,class
,1.259529858083808,.8412691758068261,23.22937436945709,102.922260680933,291.2911162557328,.1999262124695542,2.319133503698062,1.41358166378963,4357,0,258,,,17.39,APO
,1.804421884962828,.7020760789299608,22.3706247474702,108.5835773039896,37.70312163146635,.537580443232717,3.071263326692939,2.42390352894456,4432,0,454,,,16.738,APO
,2.651781932223321,.8656107472712372,5.792982044093183,86.62659204723738,300.1886927599424,.3563709922711268,4.947192872175515,4.31832090939959,1771,0,409,,,16.821,APO
,1.422866384217968,.311267513997173,9.315846471694906,83.295554897466,337.860970718333,.9799743020522946,1.865758466383641,1.69728346736537,3769,0,302,,,18.261,APO
,1.820370664683349,.568742567805728,4.854795464375206,197.2437804317747,30.87859431759333,.7850483784931213,2.855692950873577,2.45611074236872,4364,0,238,,,18.387,APO
,1.347239231236903,.4607751222460124,2.513125344111775,126.909885053873,42.62221531279636,.7264649097690951,1.96801355270471,1.56377866472955,4028,0,256,,,18.182,APO
,1.783915985000514,.507487667871664,53.22787284102072,357.11842768,225.6067160006508,.8786006220936206,2.689231347907406,2.3827023758159,4438,0,123,,,16.469,APO
,.9620231878834065,.481487241325107,19.03268374103409,12.87151695181007,199.0614240876975,.49882129705864,1.425225078708173,0.943596915085455,2232,1,156,,,18.915,ATE
,1.518698090092637,.2967953023678822,20.66522111275107,245.5104415137961,257.2455776739783,1.067955631238068,1.969440548947206,1.87161006668871,13307,0,234,,,17.96,AMO
,1.399447347812414,.2415228758307308,2.86855859330665,91.67727454485822,101.2999621711736,1.061448799795071,1.737445895829757,1.65555284289728,7516,0,1283,4,0,18.882,AMO
,1.245552987902667,.550227255615103,17.65932907410205,291.5550827875822,304.1216453118922,.5602157856457909,1.930890190159543,1.39011751099095,9237,0,484,,,17.186,APO
,1.527634458085985,.5792855419813027,2.741573504222303,316.4477662188708,31.14037774944059,.6426979030843316,2.412571013087638,1.88815381855059,3750,0,169,,,18.694,APO
,1.81701978570218,.4444698998006195,28.86212219876006,259.2191182028026,300.5126244049889,1.009409183615389,2.624630387788971,2.4493321713171,3919,0,227,,,17.074,APO
,1.863288742571598,.4504871251987426,11.47129012550942,234.8322487075565,270.5277734528894,1.023901153515339,2.702676331627857,2.54348067579637,3431,1,51,,,18.589,AMO
,1.164577526964101,.8282914335129524,28.5404461095698,251.4702293285769,.8632939414778672,.1999679377180367,2.129187116210165,1.25678448317166,5122,0,190,,,17.491,APO
,1.990163028557017,.4503866297958813,10.91187424433588,203.9929340338541,.4904998688556941,1.093820209380858,2.886505847733177,2.80763846285028,9114,0,223,,,17.259,AMO
,.9795811269481527,.1765815542838734,6.876936948770703,8.711716999102064,331.7173695220555,.8066051690044996,1.152557084891806,0.969546886594703,2001,1,278,,,20.332,ATE
,.9786981943737761,.4283086514007566,2.463326096761497,81.3669608513312,272.7943971871145,.5595132906131886,1.397883098134364,0.968236349498938,3746,0,471,3,1,19.872,ATE
,2.38222866353413,.5057599909132976,32.09604239247052,151.1506393640985,7.203437839345535,1.177392716311711,3.587064610756549,3.67691314384429,4093,0,107,,,16.923,AMO
,.8577678625526064,.369458422333702,16.60383434349746,234.2961964969379,94.06490104131564,.5408583013253686,1.174677423779844,0.794443211618658,3244,0,300,,,16.444,ATE
,1.114260522051241,.8020798643529312,2.352646181802065,51.97476426912847,317.6705749953723,.2205345936705554,2.007986450431928,1.17621934549659,4098,0,550,,,18.134,APO
,.9216055141803119,.5665059941896535,30.14598658177445,262.9263848865321,25.32616995925136,.3995104661189275,1.443700562241696,0.884760650225963,6221,0,176,,,18.239,ATE
,1.086886989252574,.7246688373685037,34.01552997848479,38.91515054215685,308.05392512078,.2992538583999579,1.874520120105191,1.13314317478037,3685,0,347,,,17.853,APO
,1.013895297126787,.3223557752102402,30.09790351854356,174.7001606986458,173.364513115322,.687060292639465,1.34073030161411,1.02093446521249,4308,1,86,,,19.955,APO
,1.513876817873445,.6269413579231077,9.196791577497446,187.6756955257265,247.4702554756032,.5647648299475544,2.462988805799336,1.86270469932377,8010,0,122,,,18.696,APO
,.9921239662441127,.5289551697650243,22.55476453073508,40.8376906927858,8.321901458728295,.4673348652515088,1.516913067236717,0.988227905858422,4065,0,424,,,18.909,ATE
,2.001372838974637,.5300389418884781,2.359510260917394,307.134374636105,2.039092499273728,.9405672970801811,3.062178380869093,2.83139333003725,7505,0,562,0,1,17.955,APO
,1.623557914430065,.5363834745356251,7.17500358085232,200.7464660337858,127.2123292384235,.7527082791782538,2.494407549681877,2.06875890189189,2432,0,287,,,19.138,APO
,2.385534837248066,.4842925170996655,13.3280935586357,144.3123196520939,191.5192658627104,1.230238166288259,3.540831508207873,3.68457029950298,4045,0,171,,,16.287,AMO
,2.576058666873063,.5087608593191499,18.90648488915672,151.5827673103971,159.905452593453,1.26546084585818,3.886656487887946,4.13467926677141,2943,0,274,,,17.24,AMO
,1.999721247584654,.4687362713834221,33.07336226401589,100.4182393809788,270.1155329211363,1.062379366185618,2.93706312898369,2.82788923035185,9118,0,350,,,16.111,AMO
,1.198040609678776,.8500591226769725,19.18424971055793,304.1687607198692,224.3625881554926,.1796352600838505,2.216445959273702,1.31134061208279,4733,0,474,,,17.642,APO
,1.834528532176503,.3486552597927277,10.98454824696883,143.7270280461174,290.8757828682316,1.194910510193333,2.474146554159673,2.48481985288042,4442,0,111,,,17.624,AMO
,1.667168516372302,.3446113584654241,28.24452429366621,226.4315750016233,160.4643367298356,1.092643309154457,2.241693723590147,2.1526699713122,6886,0,990,,,16.169,AMO
,2.065310010864444,.4582779830971775,6.064060166431381,96.72065370275413,324.1484106049469,1.118823904615077,3.011796117113811,2.96815158946209,4606,0,831,,,18.107,AMO
,1.233549359711197,.1545485833897213,16.27771446196549,191.8709690396211,29.25788499973987,1.042906053626534,1.42419266579586,1.37007076893062,8023,0,577,,,18.033,AMO
,2.628604689077644,.5656414978416746,23.4065577292003,219.3860592908801,267.9012593475264,1.141756795514116,4.115452582641171,4.26182997573003,3961,0,268,,,16.192,AMO
,1.674112560520366,.2936301830431675,16.64624230168665,150.2005688539517,122.3421487809041,1.182542582939905,2.165682538100826,2.16613332838322,1980,0,659,,,18.101,AMO
,1.659902267359304,.343513378113076,20.48893374827236,342.0118761824621,192.1742248514493,1.089703632161155,2.230100902557452,2.13861190218715,5605,0,171,,,16.988,AMO
,1.950930041081437,.3875079570306196,41.0379370460066,229.03858985317,229.0144152343603,1.194929126552306,2.706930955610567,2.72502660381988,4017,0,223,,,15.866,AMO
,2.601575330762787,.5070176432797343,5.463089372723736,292.6175789808781,113.5838083603934,1.282530737744743,3.92061992378083,4.19626407461533,10961,0,789,,,15.996,AMO
,1.967261311977187,.6059056405579232,2.664657766396973,181.4025694106605,89.15610397935778,.7752865865988291,3.159236037355544,2.75931498271541,11610,0,302,,,16.652,APO
,1.949736003588745,.3511320659452318,8.166075627446942,163.8445114758752,44.11033374742725,1.265121172600829,2.63435083457666,2.72252526910503,2496,1,189,,,17.508,AMO
,2.123890997933113,.7311650824456997,4.985688026403301,177.5425988890781,88.36961347700303,.5709760613236691,3.676805934542557,3.09532701797335,13542,0,289,,,18.563,APO
,1.661299711401598,.3522143902638402,17.31135694177864,181.7871548140296,242.0900884634329,1.07616604650479,2.246433376298405,2.14131316307747,3392,0,189,,,18.615,AMO
,1.967263904200393,.5760449780988272,35.59782928802208,195.9869357725385,46.99200544274801,.8340314115906642,3.100496396810121,2.75932043656334,3455,0,367,,,15.752,APO
,1.746193402268152,.8836422465865,43.59589592881002,144.7498614082542,260.53009739,.2031831413133982,3.289203663222906,2.30752660353035,3602,0,155,,,16.19,APO
,2.1801066507393,.4177062227649935,11.11445535306175,285.2737647880396,323.50129350,1.269462536434146,3.090750765044454,3.21902842722998,3089,1,71,,,18.174,AMO
,1.085314683038424,.1870001827261036,62.10067043731164,1.00114603536216,104.9770943373804,.8823606389949157,1.288268727081933,1.13068523263271,3324,0,287,,,17.299,APO
,2.134597535808452,.5250053330538322,11.61642994281657,58.27023053354964,183.508873008708,1.013922445585446,3.255272626031458,3.11876181238523,11269,0,815,3,3,15.967,APO
,1.649283755174257,.3288049626783949,13.86092614900617,2.841101576756475,141.8859823536718,1.106991071608102,2.191576438740412,2.11812347892108,12382,0,967,,,16.229,AMO
,2.180986389245529,.6548990342953314,21.00963391386581,217.5983196373355,135.6557676212068,.7526605091173703,3.609312269373687,3.22097708574819,3709,0,738,,,15.295,APO
,1.971223584380547,.5531133021507977,27.15981645549377,315.7577140047693,57.84398780395446,.880913598346291,3.061533570414803,2.76765550730334,10252,0,393,,,15.945,APO
,1.422601947542412,.2894652246055945,55.89263345092634,171.1526668914137,186.3474262915948,1.010808155272691,1.834395739812132,1.69681033459408,21305,0,390,,,16.406,APO
,1.918747660358094,.5330172005376458,8.787648915809884,288.8899369051899,8.071141055631051,.8960221538958649,2.941473166820322,2.65787772314852,4325,0,1707,3,1,16.546,APO
,2.511457209830373,.747753392506705,39.37886328331209,159.2032989620607,199.46740042695,.6335065610442878,4.389407858616457,3.98012651294144,4018,0,109,,,15.466,APO
,1.507925145101264,.5888209374239399,4.223400440706411,224.1812426558587,90.7453634878152,.6200272475976072,2.395823042604921,1.851730914553,2513,0,930,,,18.845,APO
,.9682575379904624,.6555303291417551,36.26315709154782,208.8916976075749,43.90407588082791,.3335353554175891,1.602979720563336,0.952784168577173,2935,0,315,4,2,18.195,ATE
,1.640405131621373,.5214246486369509,13.04434875366755,42.08471605349197,232.3559816422506,.7850574622434472,2.495752800999298,2.10104271114819,3022,0,550,1,3,17.324,APO
,2.134081293577235,.4114800214244692,8.231137229163938,8.818711550175294,213.6013464369551,1.255949477174515,3.012213109979954,3.11763049429307,12992,0,615,,,17.222,AMO
,2.640715435496478,.5588529296335446,10.99158572549251,175.5386096656,99.59292293427055,1.16494387804075,4.116486992952206,4.29131711021828,19042,0,981,,,16.346,AMO
,2.013354497190452,.442243003069116,38.12054317260542,172.2477892109455,115.0641718688636,1.122962558110236,2.903746436270667,2.8568574843112,8341,0,434,,,16.717,AMO
,1.443617574240078,.3980778465381791,3.445834547982317,268.9507454529344,80.78159147033352,.868945399061918,2.018289749418239,1.73454848064408,7707,0,317,1,2,18.943,APO
,1.454517988977965,.4856514819571479,19.58347790085116,359.3930827648263,68.85869629886787,.7481291720974858,2.160906805858444,1.75423126696911,13022,0,69,,,19.015,APO
,.9081338634722167,.2716615415845536,7.267787075900338,315.5687731272323,336.3086870566161,.6614288181562178,1.154838908788216,0.865432116306306,21215,0,237,,,19.652,ATE
,1.391020589667824,.5617139399679089,13.31324607296994,213.4846858624284,128.1941680297411,.6096649336690265,2.172376245666621,1.64062203367418,6647,0,43,,,20.173,APO
,2.68602614654565,.5238880127652877,12.32645009322721,33.79884696476088,190.4643213704981,1.278849246396246,4.093203046695054,4.40223838336732,5674,0,188,,,16.973,AMO
,.8655042610365088,.2082969450202016,16.7175896782436,96.5525108888388,16.64401687316235,.6852223675606369,1.045786154512381,0.805215298841712,5856,0,142,,,18.241,ATE
,2.511071443971218,.7220297027796924,3.470433315693483,357.8037596363369,80.98819401902604,.6980032756221065,4.324139612320329,3.97920951266997,7120,0,311,6,2,19.577,APO
,2.799790376830261,.7119867091741778,6.639617805436083,130.1341418430879,158.251821191336,.8063768400533522,4.79320391360717,4.6848584877801,20790,0,196,,,16.167,APO
,1.128582944416012,.3659772605406125,2.678857363089381,163.7185733330319,188.0885238333784,.7155472501257818,1.541618638706243,1.19897030327466,5017,0,182,,,19.921,APO
,2.251776620832855,.5529901398391895,4.923599455625134,205.8265648514215,120.2390864050257,1.006566352391877,3.496986889273833,3.37906200361266,15054,0,523,,,16.561,APO
,1.4477955723366,.6395979437263833,10.93383202809927,98.69866981704776,259.9330524152268,.5217885013339484,2.373802643339252,1.74208390542687,7706,0,192,,,19.425,APO
,1.347061578026443,.5730641170632705,.145744231971896,120.62012796,40.86098844799919,.5751089241848635,2.119014231868023,1.56346936427059,4852,0,262,,,19.336,APO
,.8782440929183779,.7392026777969158,13.43507565579181,280.069725592775,353.0997268717449,.2290437076737896,1.527444478162966,0.823059170867812,6245,0,214,,,18.902,ATE
,1.190868512896293,.4974095290117316,2.020916436933412,314.5466199865689,134.8488534732776,.598519166781647,1.78321785901094,1.29958269870747,4785,0,249,,,19.4,APO
,1.450885994759031,.4148283317000744,15.22328310277662,229.1204927983431,101.4532201468169,.8490173780661392,2.052754611451923,1.7476647836157,12850,0,525,1,0,18.892,APO
,1.878780905508086,.653713410828821,7.133903041598281,178.4311531025925,284.307952363107,.6505966315683341,3.106965179447837,2.57526786613988,9547,0,467,6,1,18.328,APO
,1.363010171138726,.2314042706963774,15.952339716879,1.945577335076785,137.3199400299668,1.047603796534625,1.678416545742828,1.59131753094242,4859,0,171,,,18.236,AMO
,1.161770536030514,.5230205930973048,5.148227306691995,222.0386044949981,319.1101836423966,.5541406212328607,1.769400450828166,1.25224336510216,4276,0,77,,,20.878,APO
,1.679316813860608,.6402975960595769,41.5888987762765,141.8293630746763,222.3958997256765,.6040542949232326,2.754579332797983,2.17624184505358,5530,0,398,,,16.445,APO
,2.292662581517015,.4914143454909606,2.971865421875694,29.86670175287725,173.8728746956057,1.166015299589215,3.419309863444814,3.47150996828544,19980,0,798,,,18.059,AMO
,.9297866114050036,.4557617546112537,28.57724831795887,52.92622357699413,278.0000304539577,.5060254339770072,1.353547788833,0.896567794503419,4013,0,509,,,15.805,ATE
,1.481267443829168,.6806829282094053,8.73064211928588,18.58176841240455,343.8916668504205,.4729939827022689,2.489540904956066,1.8028451209719,4774,0,342,,,17.635,APO
,1.938774755054657,.4560579422375208,27.08051468994563,8.218251104002313,235.4179771130092,1.054581129802376,2.822968380306937,2.69959886214658,4231,0,284,,,16.839,AMO
,1.383538418426935,.1870982557796036,55.29312034076284,358.7088182646735,280.2524239124799,1.124680793535184,1.642396043318686,1.6274027184683,7705,0,331,,,17.409,AMO
,1.396455625818422,.3933466518600828,13.22589084002113,114.9118162529065,332.984723262744,.847164480931569,1.945746770705274,1.65024684925852,6559,0,266,,,17.154,APO
,1.162065494718322,.2366866700142303,25.00793468836002,57.90017120481014,240.7903446626474,.8870200824350034,1.437110907001641,1.25272028824398,3887,0,219,,,19.343,APO
,1.340654373487974,.7958069574072654,31.4688836424708,213.1796959379049,233.3365467921071,.2737522955877658,2.407556451388182,1.55232783941822,4823,1,286,,,18.027,APO
,1.301186472736951,.6191133710691499,41.11105314019925,21.44592861005825,262.877421408372,.4956045292112009,2.106768416262702,1.48428572870189,4199,0,103,,,17.328,APO
,.9113793608471328,.7807633387381454,7.775458418059867,69.2903985067144,213.6699975176298,.1998077682150884,1.622950953479177,0.870075593066405,3699,0,291,,,19.158,ATE
,2.089254782097772,.4352630646191735,40.32813564023571,116.5936083491086,.6901620627035753,1.179879342871632,2.998630221323912,3.01991910503165,4430,0,461,,,18.341,AMO
,2.522830626844899,.675870238867766,5.876778438097714,67.90701682245772,138.100761152783,.8177244884563213,4.227936765233476,4.00719377674511,5786,0,129,,,17.473,APO
,1.298952937456618,.5306340002117612,35.98275915116587,311.9282212164084,9.320076071451231,.6096843441671951,1.988221530746041,1.48046562120561,4430,0,111,,,17.176,APO
,2.117333177533031,.5910203109572024,41.23585187694513,328.9318864840258,297.9670622281469,.8659462645474577,3.368720090518605,3.08100218546336,8611,1,179,,,14.824,APO
,1.781633642365202,.6143184151853067,9.662995153510744,75.65256231605608,330.3674308931559,.6871432867465855,2.876123997983818,2.37813119350936,7012,0,181,,,18.1,APO
,1.557088661125022,.4025477092973253,21.6514492613509,12.12340474094417,270.7368716598882,.9302861874163052,2.183891134833739,1.94302422586848,3911,0,881,,,17.1,APO
,2.553572474349068,.5228295238825884,26.9784915936698,226.7137703054404,272.4240183187108,1.218489393385461,3.888655555312674,4.08066069355036,7150,0,402,,,16.577,AMO
,2.505910027816113,.6429516677321757,28.40024998722923,142.4148367700612,218.4777790029784,.8947309962449604,4.117089059387267,3.96694713833599,7286,0,149,,,17.046,APO
,1.237469618837279,.4497093150372366,34.69794880779863,112.5830171127878,288.3671338311802,.6809680041705761,1.793971233503983,1.3766071480346,3985,0,60,,,19.007,APO
,1.798962046354372,.6389229587394207,10.53669627024116,283.8959281446143,291.1204421248622,.6495638930377138,2.948360199671031,2.41291044622358,4285,0,99,,,18.012,APO
,.8914790592042171,.213748152332233,50.20814869521931,317.6915381546741,244.3078990686924,.7009270574564384,1.082031060951996,0.841734099766919,5882,0,239,,,16.912,ATE
,1.413552099665551,.5811921575481473,10.09440657841295,211.5215846343659,30.33915542903511,.5920067050542156,2.235097494276887,1.68064478529739,4145,0,91,,,19.31,APO
,1.986630466122944,.4783844671582269,6.685726205575362,325.8381524019508,172.8111345751468,1.036257309146419,2.937003623099468,2.80016639485453,7380,0,726,1,0,16.898,AMO
,2.099978505740054,.7419058291930545,10.62020680576608,276.3507068561092,244.1495465731227,.5419922111513878,3.657964800328721,3.04319986918367,3517,0,76,,,18.032,APO
,1.71201856172067,.467176530819176,1.921820367447425,277.6229401998901,44.40937251717971,.912203669357972,2.511833454083368,2.24011805161212,5883,0,435,2,0,18.225,APO
,2.740492103474567,.5717793568097813,9.06281945981287,140.3658788483274,218.7923111430485,1.173535291207594,4.30744891574154,4.53681463036559,3902,0,265,,,16.443,AMO
,1.836183067034998,.3422029202516839,15.47294728819228,314.4813185474821,215.0137576512155,1.207835859378928,2.464530274691067,2.4881821455472,3775,0,367,,,18.454,AMO
,1.77342769714703,.8087702388497607,31.07927031747763,2.629522787020122,9.690399927619305,.3391321549426454,3.207723239351414,2.36172013742495,13900,0,137,,,16.484,APO
,2.532859731313145,.7585467931941317,46.5445745954535,89.79951668419197,73.17397905163003,.6115671045150091,4.454152358111282,4.03111243319923,3066,0,82,,,17.346,APO
,1.702929282390705,.4516688919876616,4.644869996570751,144.4131572807588,197.8413279651736,.9337691002799512,2.472089464501458,2.22230223132689,10851,0,620,7,1,18.168,APO
,1.818651501484766,.3466378647990764,2.72416494192332,214.3297984236129,23.61757023357107,1.188238028196452,2.449064974773079,2.45263222708593,3933,0,623,,,17.788,AMO
,1.325759599752717,.3603189730744696,4.970455964421608,142.9084738140827,80.7832319658521,.8480632622261981,1.803455937279236,1.52653010322321,1269,1,68,,,21.879,APO
,1.54135687873854,.5896879218771051,12.13239895690356,145.4191603120711,222.0891399405891,.6324373440442292,2.45027641343285,1.91365220278401,2478,0,53,,,18.8,APO
,1.890440136327439,.46268152308176,44.15738931069823,346.222931935956,319.3244990101089,1.015768414756569,2.765111857898308,2.59927719354657,3652,0,341,0,1,16.333,APO
,1.210039865139377,.532178360886372,49.05104327173469,13.11331000204872,347.1003675913674,.5660828331023366,1.853996897176417,1.33109091731292,3343,0,112,,,17.535,APO
,1.834249136102904,.2961095538097373,23.61149295357016,172.6218381904,126.3029637135082,1.291110442835577,2.377387829370231,2.48425222272556,3743,0,163,,,17.029,AMO
,1.851375656218752,.7187226325038699,10.07649268032886,67.73205272556966,341.4715655533467,.5207500708276308,3.182001241609873,2.51912678473974,4754,0,140,,,16.457,APO
,2.30923963841518,.5479136984747058,3.23900799883002,214.8023252379881,96.13038941959479,1.043975607466726,3.574503669363633,3.50922898390597,5187,0,464,,,17.383,AMO
,1.511097167873125,.4649937611996215,14.57149240176301,132.70430190164,357.4781092195383,.8084464122457048,2.213747923500546,1.8575768484649,4031,0,131,,,17.811,APO
,1.871519832406913,.4863556690927816,14.43107260048756,10.95204193658098,217.1831743447603,.9612955520962384,2.781744112717588,2.56035303803659,3477,0,180,,,17.855,APO
,1.082763345912131,.4906003487709129,11.59354517608215,247.8807820394237,258.0684540078884,.5515592707712786,1.613967421052983,1.12670058665889,3943,0,199,0,1,20.146,APO
,1.705633231691925,.6896512440550001,8.748424915974359,34.32746726673716,99.38901081455141,.5293411515540386,2.881925311829811,2.22759726380423,4028,0,589,5,2,17.558,APO
,1.804341495775398,.5913774119333253,29.70343862966983,196.3554584841036,322.5216778913951,.7372946917598382,2.871388299790958,2.42374154897765,7833,0,233,,,16.357,APO
,1.209169235178954,.4724091745102224,8.301896492886659,90.76641929300975,184.1378597559072,.6379465949449077,1.780391875413001,1.32965458552178,3253,0,129,,,19.135,APO
,1.71932907947513,.5617664271846704,28.81730736674974,222.8517298425776,280.8573703893084,.7534677253436781,2.685190433606583,2.25448170371169,3541,0,387,,,17.621,APO
,1.476624968158308,.4085822395730426,7.161980055069805,320.1957713617118,215.0490531078247,.8733022316587141,2.079947704657902,1.79437625534645,9324,0,160,,,18.016,APO
,1.849435516593023,.6918965699908921,17.80648897287294,331.7806851306814,24.76130999575548,.5698174262429766,3.129053606943069,2.51516796335418,5555,0,492,,,15.873,APO
,2.590926404594093,.8329726493519255,20.71248218995177,61.74444945057392,356.2916761850035,.4327555730834926,4.749097236104694,4.17052585344136,3747,0,770,,,15.234,APO
,1.184233910215417,.5802919869235063,36.82398380190333,53.55328162236117,277.0960652104888,.4970324614743195,1.871435358956514,1.28873742758395,3550,0,452,,,16.451,APO
,2.291259573531277,.4566436794343518,7.170244927253131,59.01775220714284,300.0210232713685,1.244970371334771,3.337548775727783,3.46832384026765,4516,0,162,,,16.28,AMO
,1.105397168992502,.4021935712667371,1.412777383124595,152.6523356653616,228.918985123516,.6608135339272667,1.549980804057737,1.16221298738514,5148,0,88,,,21.658,APO
,1.557240779922485,.49153056715322,15.90118444897866,357.8827738043987,175.9727800499589,.7918093361730634,2.322672223671907,1.94330896661719,3943,0,107,,,18.062,APO
,1.058461642222399,.4504999948593963,16.17497842540538,159.6225598894332,191.3003300882936,.5816246778423402,1.535298606602458,1.08898246949457,1073,1,241,,,18.551,APO
,2.309396717577829,.6473010742187846,22.95345477929834,339.1234358056843,338.2278763337823,.8145217414923651,3.804271693663292,3.50958704730157,2822,0,262,,,16.28,APO
,1.096634485005403,.4547155414630961,19.28591408788449,29.64393368692121,318.5740034233833,.5979777413690676,1.595291228641738,1.14842080137938,6178,0,110,,,19.253,APO
,1.618500326110604,.4907097951163294,4.09701055807958,182.8093706505574,190.5360205518794,.8242863626891571,2.412714289532051,2.05909976544418,3689,0,553,,,18.398,APO
,1.48389974582911,.3165814930731737,15.53198909157675,15.17351224818258,68.5753804285451,1.014124548723628,1.953674942934593,1.80765290284736,13155,0,222,,,18.368,APO
,1.505812822109807,.679949847827061,9.81692071389468,133.0144480056028,189.8995776698263,.4819356228602064,2.529690021359408,1.84784138097186,5493,0,163,,,18.451,APO
Vinciguerra,1.704758667640259,.3224958565552347,5.634020865593044,245.5977221484625,269.4012510002923,1.154981060899653,2.254536274380865,2.22588418150237,9205,0,167,,,18.438,AMO
,1.516689643262963,.663740438087765,10.31870670350831,104.2242081782465,308.8557850967941,.5100013950004278,2.523377891525497,1.86789854603266,3257,0,124,,,17.881,APO
,1.261398821584893,.3484964279360453,30.38436473653848,226.2121512341622,44.75291658585024,.8218058380598205,1.700991805109964,1.41672916244489,10245,0,163,,,17.403,APO
,1.274862576973917,.8722496070519943,28.68014514782832,19.75240514116329,207.572304539346,.1628641951631251,2.38686095878471,1.43947213211621,10581,0,330,,,17.291,APO
,2.035933852698234,.4083083461583127,6.611531592086391,14.9964104434463,275.6621861215613,1.204645068415296,2.867222636981172,2.90505057669178,10642,0,253,,,16.905,AMO
,2.11823190731881,.7389970138526162,4.207053991603648,64.3853498144813,355.2802644837776,.5528648531628779,3.683598961474743,3.08296405117921,4641,0,142,,,18.299,APO
,1.56899664571275,.4824391429557641,2.079210287905951,226.7423379545992,138.4864651725492,.8120512486546224,2.325942042770878,1.96535598204031,1700,0,133,,,20.406,APO
,2.108240790877021,.4668364880594805,9.244561443345466,260.6186549585522,352.424455129918,1.124037064080251,3.092444517673791,3.06117755366988,4015,1,130,,,16.231,AMO
,1.47761630646023,.2415726859061297,18.52015731855057,144.4195842554967,277.9794742784921,1.120664566569938,1.834568046350523,1.79618355151694,12285,0,364,,,18.237,AMO
,2.330131439230186,.4427926685618369,3.353345700961095,342.3740844440907,12.21653754830607,1.298366321153618,3.361896557306754,3.55695877444335,12238,0,557,,,16.993,AMO
,1.526834894762076,.2140347708114587,41.96849974432553,214.8832860448905,353.1760366916063,1.200039137994737,1.853630651529414,1.88667162399737,4836,0,484,,,16.384,AMO
,2.376233228042406,.5751133009117284,7.626046099923397,357.4027857317128,46.97004680517031,1.009629892526806,3.742836563558007,3.66304116342617,4893,0,783,4,0,16.083,APO
,1.411209241195875,.2528002853191325,37.74941976757058,139.5699261988196,262.9207144659896,1.054455142376561,1.767963340015189,1.67646819970992,4488,0,153,,,17.814,AMO
,2.340489052108042,.7964857985950229,56.00640760533842,185.4582657137263,185.0980567671595,.47632276033686,4.204655343879224,3.58070154193903,3230,0,118,,,16.048,APO
,1.809153104288005,.2828073610412885,6.137369412501076,138.8576323326178,240.2799755109451,1.297511289144659,2.320794919431351,2.43344303854497,3870,0,136,,,18.139,AMO
,2.346462107935424,.484928898871103,4.079687515632593,341.7621547058908,352.5865616491417,1.208594821691531,3.484329394179316,3.59441750232163,8221,0,131,,,16.851,AMO
,2.430759321315791,.6183087833455562,9.701168889759931,107.7461778112573,237.6872317804633,.9277994827471545,3.933719159884428,3.78984232786886,4108,0,135,,,16.205,APO
,2.104225438310977,.4443124876844458,47.51028165158133,190.1792292460897,59.38339173200188,1.169291799166134,3.039159077455821,3.05243624718793,4351,0,262,,,17.837,AMO
,1.654397724013641,.2890721134289417,12.85208590757748,71.69118499692529,275.8225740676683,1.176157477480987,2.132637970546296,2.12798267677012,5554,0,210,,,17.507,AMO
,1.630367840045499,.2300464808719908,29.43531200785333,214.9936247690847,123.4032504572066,1.255307455916163,2.005428224174834,2.08178848655139,3511,1,144,,,18.37,AMO
,2.212543548655372,.4353902768380217,25.72504159108925,42.32454316174113,261.585140367184,1.24922360049013,3.175863496820613,3.29113686737459,2071,0,86,,,16.657,AMO
,1.674166348589653,.3514524631158761,58.89484051470031,102.715721539895,208.0764973721324,1.085776461712107,2.2625562354672,2.16623772375199,3509,0,172,,,16.254,AMO
,2.111785871428526,.4618356096563014,40.01544877636756,124.2884853238069,243.4926178095783,1.136487956033769,3.087083786823284,3.06890201415463,4253,0,216,,,17.017,AMO
,1.703256259596766,.3241850034202057,16.24075096250719,173.4507126801983,246.3046580484187,1.151086123253902,2.255426395939631,2.22294231403152,4104,0,352,,,17.816,AMO
,1.850263657455931,.595703057869558,6.047152061961637,153.3378487961602,322.1162133334302,.7480559388445203,2.95247137606734,2.51685751660166,3817,0,148,,,19.087,APO
,1.803803991866298,.6886319453557624,24.69030697256773,244.8513842753598,140.9233635025214,.5616469399069193,3.045961043825677,2.42265859971334,5737,0,344,,,16.23,APO
,1.696335234607517,.7165359330759009,16.7860767270271,151.3503693138592,332.0825804550944,.4808500844684925,2.911820384746542,2.20940700509442,4040,0,87,,,17.636,APO
,2.153774475455756,.4663461493041626,9.75335576752054,143.9858627456108,174.323603836326,1.149370042357371,3.158178908554139,3.16088387501305,8969,0,97,,,17.802,AMO
,2.265120305505141,.592410827862984,23.04161437040616,235.8558744209768,139.628896860278,.9232385101115851,3.607002100898697,3.40914216528913,6258,0,1125,,,15.411,APO
,2.521094463732894,.5252291200279651,7.527558787689977,118.7994806002046,234.2776036123854,1.196942237039092,3.845246690426697,4.00305797892503,5926,0,159,,,16.233,AMO
,1.654315793179781,.4194476653972952,27.74950729125196,157.5113053797483,95.64579527802374,.9604168959006475,2.348214690458915,2.12782460241408,7055,0,563,,,17.968,APO
